,ProdTaken,Age,CityTier,Gender,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisited,MonthlyIncome,NumberofAdultVisited,TypeofContact_Company Invited,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,ProductPitched_Basic,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
1131,0,34.0,1,1,4.0,3.0,2.0,0,4,1,1.0,20063.0,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1132,0,40.0,3,0,3.0,5.0,2.0,0,3,0,1.0,19639.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1133,0,43.0,1,1,1.0,4.0,6.0,0,5,1,1.0,19876.0,1.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1134,0,35.0,1,1,4.0,3.0,2.0,0,3,1,0.0,17690.0,3.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1135,0,46.0,3,1,1.0,5.0,2.0,0,4,1,1.0,32567.0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1136,1,28.0,1,1,3.0,4.0,2.0,1,1,0,0.0,17408.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1137,0,22.0,1,0,4.0,3.0,2.0,1,3,0,0.0,17814.0,2.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1138,0,50.0,1,1,3.0,3.0,3.0,1,4,1,1.0,26245.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1139,0,32.0,1,0,1.0,3.0,4.0,0,5,1,1.0,18312.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1140,0,44.0,1,0,3.0,3.0,1.0,1,4,1,1.0,34049.0,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1141,0,30.0,1,1,4.0,4.0,2.0,0,5,0,0.0,17141.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1142,0,45.0,1,0,5.0,5.0,2.0,1,3,1,0.0,20769.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1143,0,45.0,3,1,4.0,5.0,2.0,0,3,0,0.0,22643.15762925599,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1144,0,31.0,3,1,3.0,5.0,1.0,0,1,0,0.0,20332.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1145,0,36.0,1,0,3.0,3.0,1.0,1,1,0,2.0,19663.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1146,0,34.0,1,1,1.0,3.0,2.0,0,4,1,0.0,19724.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1147,0,49.0,1,0,3.0,5.0,2.0,0,3,0,0.0,18211.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1148,0,39.0,1,1,3.0,5.0,3.0,0,5,1,2.0,20377.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1149,0,33.0,1,1,4.0,5.0,2.0,0,1,0,0.0,19939.92250712251,3.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1150,0,35.0,1,1,1.0,5.0,2.0,0,3,0,1.0,20208.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1151,0,28.0,1,0,5.0,5.0,1.0,0,4,1,0.0,20208.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1152,0,21.0,1,1,3.0,3.0,2.0,0,1,1,1.0,18117.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1153,1,18.0,3,0,3.0,3.0,2.0,1,5,0,1.0,16569.0,2.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1155,0,39.0,1,1,4.0,3.0,1.0,0,4,0,2.0,18069.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1156,0,40.0,1,0,4.0,3.0,2.0,0,1,1,1.0,25435.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1157,0,37.0,1,0,3.0,3.0,2.0,0,5,1,1.0,22643.15762925599,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1158,0,37.0,1,1,3.0,3.0,4.0,0,1,0,0.0,20768.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1159,0,39.0,1,0,4.0,3.0,1.0,0,3,1,0.0,20042.0,2.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1160,0,45.0,1,0,4.0,3.0,2.0,0,4,1,1.0,20770.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1161,0,38.0,1,0,4.0,3.0,4.0,1,5,1,1.0,22756.0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1162,1,35.0,3,1,4.0,5.0,1.0,0,5,1,1.0,25306.0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1163,0,33.0,1,0,3.0,4.0,2.0,0,1,1,0.0,19939.92250712251,3.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1164,0,40.0,1,0,3.0,3.0,7.0,1,4,1,0.0,22945.0,2.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1165,0,44.0,2,1,3.0,3.0,5.0,1,5,1,1.0,20743.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1166,0,48.0,1,1,4.0,3.0,3.0,0,5,1,1.0,30202.0,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1167,1,35.0,3,1,5.0,3.0,7.0,1,1,1,1.0,20440.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1168,0,33.0,1,0,3.0,3.0,2.0,1,3,1,1.0,19939.92250712251,1.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1169,0,33.0,1,0,1.0,3.0,1.0,0,4,0,0.0,18517.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1170,0,27.0,1,1,3.0,3.0,3.0,0,3,0,1.0,17580.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1171,1,40.0,1,1,3.0,5.0,4.0,1,3,0,1.0,17166.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1172,0,29.0,3,1,4.0,3.0,1.0,0,4,1,0.0,20869.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1173,0,36.0,1,0,3.0,5.0,5.0,0,4,1,1.0,23008.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1174,0,25.0,1,1,1.0,3.0,2.0,0,1,0,1.0,20206.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1175,0,39.0,1,1,3.0,4.0,5.0,0,3,1,1.0,20295.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1176,0,49.0,1,0,3.0,4.0,4.0,0,4,0,1.0,31413.0,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1177,0,50.0,1,0,4.0,5.0,6.0,0,3,1,0.0,28269.0,2.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1178,0,20.0,3,0,3.0,3.0,2.0,0,4,0,0.0,17783.0,2.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1179,0,34.0,1,0,3.0,4.0,2.0,0,5,1,2.0,20433.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1180,0,36.0,1,1,3.0,4.0,3.0,0,1,0,2.0,17013.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1181,0,49.0,1,0,4.0,3.0,3.0,1,5,1,0.0,28966.0,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1182,0,36.0,1,0,4.0,3.0,1.0,0,5,1,1.0,22643.15762925599,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1183,0,36.0,1,1,1.0,5.0,7.0,0,1,1,2.0,21842.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1184,0,54.0,1,0,3.0,3.0,4.0,0,1,1,1.0,32426.0,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1185,0,43.0,1,1,4.0,3.0,2.0,0,3,1,1.0,32603.0,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1186,1,35.0,3,1,3.0,3.0,4.0,1,3,1,0.0,19581.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1187,0,38.0,1,1,3.0,3.0,1.0,0,5,1,0.0,19735.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1188,0,37.0,3,1,4.0,4.0,2.0,1,5,0,0.0,22643.15762925599,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1189,0,33.0,3,1,3.0,3.0,2.0,0,3,1,1.0,20505.0,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1190,0,32.0,1,1,3.0,4.0,1.0,0,4,0,1.0,20470.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1191,0,31.0,3,0,3.0,3.0,2.0,0,1,0,2.0,20476.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1192,0,49.0,1,0,3.0,5.0,5.0,1,1,1,1.0,17587.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1193,0,38.0,1,0,4.0,4.0,2.0,0,1,1,0.0,17440.0,2.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1194,0,47.0,3,0,1.0,4.0,7.0,0,1,0,0.0,30972.0,2.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1195,0,49.0,1,1,3.0,3.0,5.0,0,3,1,0.0,30379.0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1196,0,41.0,3,1,3.0,3.0,4.0,1,3,0,2.0,22082.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1197,0,20.0,3,1,3.0,5.0,2.0,0,1,0,1.0,17728.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1198,0,33.0,3,0,3.0,3.0,2.0,1,1,0,0.0,20368.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1199,0,36.0,1,1,3.0,3.0,7.0,0,3,1,0.0,20347.0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1200,0,44.0,2,0,3.0,3.0,5.0,1,3,1,0.0,18195.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1201,1,33.0,1,1,4.0,3.0,2.0,1,4,1,2.0,19939.92250712251,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1202,0,38.0,1,0,3.0,3.0,1.0,0,5,0,0.0,18306.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1203,0,53.0,1,1,1.0,3.0,4.0,0,3,0,1.0,22005.0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1204,1,48.0,3,0,3.0,3.0,3.0,1,4,1,1.0,17655.0,2.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1205,1,32.0,1,1,3.0,4.0,2.0,0,3,1,1.0,16393.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1206,0,26.0,1,1,3.0,3.0,2.0,0,4,1,2.0,17570.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1207,0,33.0,1,1,4.0,4.0,6.0,0,1,1,1.0,18537.0,2.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1208,0,37.0,1,1,4.0,3.0,2.0,0,4,1,1.0,22643.15762925599,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1209,0,60.0,1,1,5.0,3.0,4.0,0,5,0,0.0,25883.0,3.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1210,0,33.0,1,1,1.0,4.0,2.0,0,1,1,1.0,17028.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1211,0,37.0,3,1,5.0,3.0,2.0,0,1,0,1.0,24525.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1212,0,34.0,1,0,4.0,3.0,2.0,0,4,1,1.0,17929.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1213,1,23.0,3,1,3.0,3.0,2.0,1,1,1,0.0,17275.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1214,0,44.0,1,0,1.0,3.0,2.0,1,4,1,0.0,22879.0,3.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1215,0,35.0,1,1,4.0,3.0,1.0,1,3,1,0.0,19930.0,3.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1216,0,43.0,3,1,3.0,3.0,2.0,1,3,0,0.0,22847.0,3.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1217,0,24.0,1,1,1.0,3.0,2.0,0,1,0,0.0,19939.92250712251,3.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1218,0,41.0,3,1,3.0,3.0,2.0,0,5,1,0.0,24241.0,2.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1219,0,29.0,1,0,3.0,3.0,1.0,0,5,1,1.0,17974.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1220,0,36.0,3,0,3.0,3.0,4.0,0,4,1,1.0,19502.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1221,0,45.0,1,1,4.0,3.0,4.0,0,1,1,2.0,25748.0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1222,1,24.0,2,1,5.0,3.0,2.0,0,1,0,1.0,16555.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1223,1,47.0,3,1,5.0,3.0,1.0,0,5,1,1.0,27936.0,1.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1224,0,26.0,1,1,5.0,3.0,2.0,0,3,0,2.0,17305.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1225,0,45.0,1,0,4.0,4.0,2.0,0,3,1,0.0,31704.0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1226,0,33.0,1,1,3.0,3.0,7.0,0,1,0,0.0,18433.0,2.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1227,0,33.0,1,1,3.0,3.0,2.0,0,5,0,2.0,18477.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1228,0,41.0,2,1,5.0,4.0,7.0,0,5,0,1.0,21430.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1229,0,40.0,1,0,3.0,5.0,3.0,1,1,0,0.0,21516.0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1230,0,33.0,1,1,3.0,5.0,2.0,0,4,1,1.0,19939.92250712251,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1231,0,46.0,1,1,3.0,4.0,7.0,0,4,1,0.0,20562.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1232,0,35.0,1,1,3.0,3.0,3.0,0,5,0,1.0,21883.0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1233,0,30.0,1,1,3.0,3.0,2.0,0,1,0,0.0,17862.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1234,0,47.0,3,1,4.0,4.0,1.0,0,1,0,1.0,19978.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1235,0,46.0,3,1,3.0,3.0,5.0,1,3,0,2.0,25368.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1236,1,36.0,3,1,4.0,5.0,6.0,1,1,1,0.0,21134.0,3.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1237,1,32.0,3,1,5.0,4.0,7.0,0,3,0,1.0,21735.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1238,0,23.0,1,0,3.0,4.0,2.0,0,3,1,1.0,18295.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1239,0,31.0,1,0,3.0,3.0,3.0,0,1,1,0.0,20238.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1240,0,39.0,1,1,3.0,3.0,2.0,1,5,1,2.0,21472.0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1241,0,32.0,3,1,5.0,3.0,4.0,0,3,1,2.0,24610.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1243,0,45.0,2,0,5.0,3.0,5.0,0,1,1,1.0,24756.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1244,0,30.0,1,0,4.0,5.0,1.0,0,3,0,1.0,19968.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1245,0,24.0,2,1,3.0,3.0,1.0,0,4,1,1.0,17145.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1246,1,30.0,2,0,4.0,3.0,7.0,0,5,1,2.0,17180.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1247,0,31.0,3,1,3.0,3.0,2.0,0,5,0,1.0,23346.0,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1248,0,33.0,1,0,3.0,3.0,2.0,0,4,1,2.0,18445.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1249,1,29.0,3,0,5.0,4.0,2.0,0,1,1,1.0,17760.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1250,0,29.0,1,1,1.0,3.0,1.0,1,3,0,1.0,21294.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1251,0,30.0,3,1,4.0,5.0,3.0,0,1,0,2.0,22140.0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1252,0,34.0,1,1,1.0,3.0,1.0,1,1,0,1.0,17932.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1253,0,33.0,3,0,3.0,4.0,1.0,0,1,0,0.0,20147.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1254,0,49.0,3,0,3.0,3.0,4.0,0,4,0,1.0,19507.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1255,1,33.0,3,0,3.0,5.0,3.0,1,5,0,0.0,23564.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1256,0,38.0,1,0,4.0,4.0,5.0,0,3,0,0.0,17468.0,3.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1257,1,31.0,3,1,3.0,3.0,3.0,0,5,1,0.0,23161.0,3.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1258,0,29.0,1,0,4.0,5.0,2.0,0,4,0,0.0,17109.0,3.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1259,0,30.0,1,1,1.0,3.0,4.0,0,1,1,0.0,20294.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1260,0,32.0,1,1,3.0,4.0,3.0,0,3,1,1.0,17718.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1261,0,38.0,1,1,5.0,3.0,4.0,1,5,0,1.0,20811.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1262,1,43.0,1,1,4.0,3.0,1.0,1,5,1,1.0,17437.0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1263,0,42.0,1,1,3.0,4.0,1.0,0,1,1,1.0,17766.0,1.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1264,0,55.0,1,1,4.0,5.0,1.0,0,5,0,1.0,34038.0,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1265,0,33.0,1,1,3.0,4.0,6.0,0,1,0,0.0,18055.0,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1266,0,41.0,1,1,3.0,5.0,2.0,0,5,1,1.0,17289.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1267,0,37.0,3,1,3.0,3.0,2.0,1,1,1,1.0,22643.15762925599,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1268,0,53.0,1,0,4.0,3.0,5.0,1,1,0,0.0,27965.0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1269,0,33.0,2,1,3.0,3.0,1.0,0,1,0,0.0,18539.0,3.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1270,0,34.0,3,0,5.0,3.0,6.0,0,1,1,0.0,21029.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1271,1,21.0,3,1,3.0,4.0,2.0,0,5,1,1.0,17679.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1272,0,33.0,1,0,4.0,3.0,2.0,0,3,0,1.0,18702.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1273,1,22.0,1,0,3.0,5.0,2.0,1,3,0,1.0,17398.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1274,0,31.0,3,0,4.0,3.0,2.0,0,3,1,0.0,20468.0,3.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1275,0,51.0,1,0,3.0,3.0,3.0,0,4,1,1.0,28116.0,1.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1276,0,37.0,3,1,4.0,4.0,2.0,0,4,0,1.0,22643.15762925599,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1277,0,46.0,1,1,3.0,3.0,1.0,1,1,1,1.0,34328.0,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1278,0,36.0,1,1,3.0,5.0,1.0,1,5,1,1.0,23321.0,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1279,1,44.0,1,1,3.0,4.0,2.0,1,3,1,1.0,17342.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1280,0,37.0,2,1,3.0,4.0,3.0,0,3,1,1.0,22643.15762925599,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1281,1,35.0,3,1,3.0,3.0,2.0,1,5,0,0.0,20813.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1282,0,33.0,1,1,1.0,5.0,7.0,0,3,1,1.0,18143.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1283,0,28.0,1,1,3.0,3.0,2.0,0,1,0,0.0,17044.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1284,0,39.0,1,1,3.0,3.0,1.0,0,3,1,0.0,28464.0,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1285,0,46.0,3,1,4.0,4.0,1.0,0,4,1,2.0,22991.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1286,0,33.0,1,0,3.0,5.0,5.0,0,4,1,1.0,18377.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1287,0,42.0,1,1,1.0,5.0,6.0,0,4,1,0.0,20538.0,3.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1288,0,35.0,1,1,3.0,3.0,3.0,0,3,0,1.0,20762.0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1289,0,38.0,2,1,3.0,4.0,6.0,0,3,1,2.0,17592.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1290,1,34.0,1,1,3.0,5.0,5.0,0,3,0,1.0,20346.0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1291,1,37.0,1,1,3.0,5.0,2.0,0,4,0,0.0,22643.15762925599,2.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1292,0,37.0,3,1,3.0,3.0,3.0,0,3,1,0.0,22643.15762925599,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1293,0,43.0,1,1,3.0,3.0,5.0,0,3,0,1.0,17438.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1294,0,41.0,1,1,1.0,4.0,4.0,0,5,1,0.0,21870.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1295,0,41.0,3,0,3.0,3.0,1.0,1,1,0,1.0,25447.0,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1296,0,30.0,1,0,3.0,3.0,1.0,0,4,0,0.0,24667.0,3.0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1297,1,26.0,2,0,3.0,4.0,1.0,1,3,0,1.0,17148.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1298,1,46.0,1,0,3.0,4.0,5.0,0,3,1,2.0,23926.0,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
